"","homeCode","awayCode","homeTeam","awayTeam","homeScore","awayScore","date","gameID","winner","loser","type","previousHomeElo","previousAwayElo","newHomeElo","newAwayElo"
"467","CAR","NSH","Flyers","Nightwatch",33,20,2018-06-30,"2018-06-30-NSH-RAL","Flyers","Nightwatch","regular",1644.73808325313,1129.46247658417,1646.47942488927,1127.72113494802
"468","MAD","IND","Radicals","AlleyCats",26,17,2018-06-30,"2018-06-30-IND-MAD","Radicals","AlleyCats","regular",1752.74373308054,1553.84765798411,1761.97521849806,1544.6161725666
"469","MIN","CHI","Wind Chill","Union",25,23,2018-06-30,"2018-06-30-CHI-MIN","Wind Chill","Union","regular",1581.78227478911,1320.24351719296,1584.92258156256,1317.10321041951
"470","DAL","ATX","Legion","Sol",29,25,2018-06-30,"2018-06-30-AUS-DAL","Legion","Sol","regular",1794.26822552657,1356.09343093112,1795.94372955216,1354.41792690552
"471","TB","ATL","Cannons","Hustle",19,16,2018-06-30,"2018-06-30-ATL-TB","Cannons","Hustle","regular",1377.14895057172,1454.5845644411,1396.39733554587,1435.33617946696
"460","SEA","OAK","Cascades","Spiders",25,24,2018-07-01,"2018-07-01-SJ-SEA","Cascades","Spiders","regular",1422.7494945555,1454.75163942929,1430.88593484222,1446.61519914257
"461","LA","SF","Aviators","FlameThrowers",28,21,2018-07-01,"2018-07-01-SF-LA","Aviators","FlameThrowers","regular",1684.99707063378,1611.16702088829,1700.53859236604,1595.62549915603
"462","MTL","NY","Royal","Empire",18,26,2018-07-01,"2018-07-01-NY-MTL","Empire","Royal","regular",1415.07973957065,1426.0333227141,1375.45819719018,1465.65486509456
"459","MAD","MIN","Radicals","Wind Chill",35,24,2018-07-03,"2018-07-03-MIN-MAD","Radicals","Wind Chill","regular",1761.97521849806,1584.92258156256,1773.14495924412,1573.75284081649
"454","DAL","TB","Legion","Cannons",21,16,2018-07-07,"2018-07-07-TB-DAL","Legion","Cannons","regular",1795.94372955216,1396.39733554587,1798.28173875155,1394.05932634648
"455","NY","PHI","Empire","Phoenix",27,23,2018-07-07,"2018-07-07-PHI-NY","Empire","Phoenix","regular",1465.65486509456,1271.3669567832,1472.26611554808,1264.75570632969
"456","TOR","MTL","Rush","Royal",28,24,2018-07-07,"2018-07-07-MTL-TOR","Rush","Royal","regular",1829.70265286913,1375.45819719018,1831.22702319047,1373.93382686884
"457","CHI","IND","Union","AlleyCats",18,25,2018-07-07,"2018-07-07-IND-CHI","AlleyCats","Union","regular",1317.10321041951,1544.6161725666,1295.6267663488,1566.09261663731
"458","CAR","ATL","Flyers","Hustle",26,25,2018-07-07,"2018-07-07-ATL-RAL","Flyers","Hustle","regular",1646.47942488927,1435.33617946696,1649.08348567329,1432.73211868294
"452","OTT","TOR","Outlaws","Rush",13,26,2018-07-08,"2018-07-08-TOR-OTT","Rush","Outlaws","regular",1202.30475013908,1831.22702319047,1197.56788557972,1835.96388774983
"453","ATX","TB","Sol","Cannons",6,7,2018-07-08,"2018-07-08-TB-AUS","Cannons","Sol","regular",1354.41792690552,1394.05932634648,1342.55779967545,1405.91945357655
"451","OAK","SEA","Spiders","Cascades",27,24,2018-07-13,"2018-07-13-SEA-SJ","Spiders","Cascades","regular",1446.61519914257,1430.88593484222,1460.02306766582,1417.47806631896
"444","SF","SEA","FlameThrowers","Cascades",20,31,2018-07-14,"2018-07-14-SEA-SF","Cascades","FlameThrowers","regular",1595.62549915603,1417.47806631896,1540.55191860661,1472.55164686838
"445","DC","NY","Breeze","Empire",29,19,2018-07-14,"2018-07-14-NY-DC","Breeze","Empire","regular",1634.41871762483,1472.26611554808,1646.05786203756,1460.62697113535
"446","TB","NSH","Cannons","Nightwatch",24,23,2018-07-14,"2018-07-14-NSH-TB","Cannons","Nightwatch","regular",1405.91945357655,1127.72113494802,1407.72628297177,1125.91430555281
"447","IND","MIN","AlleyCats","Wind Chill",26,16,2018-07-14,"2018-07-14-MIN-IND","AlleyCats","Wind Chill","regular",1566.09261663731,1573.75284081649,1591.6478100099,1548.1976474439
"448","SD","LA","Growlers","Aviators",34,21,2018-07-14,"2018-07-14-LA-SD","Growlers","Aviators","regular",1451.04235802451,1700.53859236604,1510.73919923195,1640.84175115861
"449","PIT","DET","Thunderbirds","Mechanix",32,10,2018-07-14,"2018-07-14-DET-PIT","Thunderbirds","Mechanix","regular",1327.2341342231,947.945883640504,1331.83597604433,943.344041819267
"450","MAD","CHI","Radicals","Union",27,24,2018-07-14,"2018-07-14-CHI-MAD","Radicals","Union","regular",1773.14495924412,1295.6267663488,1774.2893929674,1294.48233262552
"440","MTL","OTT","Royal","Outlaws",25,32,2018-07-15,"2018-07-15-OTT-MTL","Outlaws","Royal","regular",1373.93382686884,1197.56788557972,1327.8931563767,1243.60855607186
"441","PHI","NY","Phoenix","Empire",22,30,2018-07-15,"2018-07-15-NY-PHI","Empire","Phoenix","regular",1264.75570632969,1460.62697113535,1239.57032779618,1485.81234966887
"442","ATL","NSH","Hustle","Nightwatch",30,26,2018-07-15,"2018-07-15-NSH-ATL","Hustle","Nightwatch","regular",1432.73211868294,1125.91430555281,1436.30643036091,1122.33999387484
"443","CHI","MIN","Union","Wind Chill",20,23,2018-07-15,"2018-07-15-MIN-CHI","Wind Chill","Union","regular",1294.48233262552,1548.1976474439,1281.41844190221,1561.26153816721
"437","LA","SD","Aviators","Growlers",26,22,2018-07-21,"2018-07-21-SD-LA","Aviators","Growlers","playoff",1640.84175115861,1510.73919923195,1653.08428202694,1498.49666836361
"438","DC","NY","Breeze","Empire",15,19,2018-07-21,"2018-07-21-NY-DC","Empire","Breeze","playoff",1646.05786203756,1485.81234966887,1599.00840448974,1532.86180721669
"439","IND","MIN","AlleyCats","Wind Chill",20,19,2018-07-21,"2018-07-21-MIN-IND","AlleyCats","Wind Chill","playoff",1591.6478100099,1561.26153816721,1600.04196773043,1552.86738044668
"436","ATX","CAR","Sol","Flyers",23,26,2018-07-27,"2018-07-27-RAL-AUS","Flyers","Sol","playoff",1342.55779967545,1649.08348567329,1328.27063024757,1663.37065510116
"433","DAL","CAR","Legion","Flyers",20,19,2018-07-28,"2018-07-28-RAL-DAL","Legion","Flyers","playoff",1798.28173875155,1663.37065510116,1803.42975989314,1658.22263395958
"434","TOR","NY","Rush","Empire",17,18,2018-07-28,"2018-07-28-NY-TOR","Empire","Rush","playoff",1835.96388774983,1532.86180721669,1814.62736847773,1554.19832648878
"435","MAD","IND","Radicals","AlleyCats",27,18,2018-07-28,"2018-07-28-IND-MAD","Radicals","AlleyCats","playoff",1774.2893929674,1600.04196773043,1788.29176089915,1586.03959979868
"431","DAL","NY","Legion","Empire",32,30,2018-08-11,"2018-08-11-NY-DAL","Legion","Empire","semi",1803.42975989314,1554.19832648878,1809.02937143672,1548.5987149452
"432","MAD","LA","Radicals","Aviators",24,19,2018-08-11,"2018-08-11-LA-MAD","Radicals","Aviators","semi",1788.29176089915,1653.08428202694,1804.90150351996,1636.47453940614
"430","MAD","DAL","Radicals","Legion",20,16,2018-08-12,"2018-08-12-DAL-MAD","Radicals","Legion","championship",1804.90150351996,1809.02937143672,1838.7158884795,1775.21498647718
"429","DAL","CAR","Legion","Flyers",19,17,2019-04-05,"2019-04-05-RAL-DAL","Legion","Flyers","regular",1775.21498647718,1658.22263395958,1781.90049669042,1651.53712374634
"425","SEA","OAK","Cascades","Spiders",27,28,2019-04-06,"2019-04-06-SJ-SEA","Spiders","Cascades","regular",1472.55164686838,1460.02306766582,1459.56426406724,1473.01045046696
"426","ATX","CAR","Sol","Flyers",18,22,2019-04-06,"2019-04-06-RAL-AUS","Flyers","Sol","regular",1328.27063024757,1651.53712374634,1316.6279504329,1663.17980356101
"427","SD","LA","Growlers","Aviators",20,18,2019-04-06,"2019-04-06-LA-SD","Growlers","Aviators","regular",1498.49666836361,1636.47453940614,1517.09102548168,1617.88018228807
"428","TB","ATL","Cannons","Hustle",18,17,2019-04-06,"2019-04-06-ATL-TB","Cannons","Hustle","regular",1407.72628297177,1436.30643036091,1415.75516871949,1428.27754461319
"424","LA","OAK","Aviators","Spiders",22,18,2019-04-12,"2019-04-12-SJ-LA","Aviators","Spiders","regular",1617.88018228807,1473.01045046696,1626.40886990478,1464.48176285025
"420","SD","OAK","Growlers","Spiders",25,24,2019-04-13,"2019-04-13-SJ-SD","Growlers","Spiders","regular",1517.09102548168,1464.48176285025,1522.79810873809,1458.77467959384
"421","ATL","CAR","Hustle","Flyers",21,24,2019-04-13,"2019-04-13-RAL-ATL","Flyers","Hustle","regular",1428.27754461319,1663.17980356101,1414.31853763869,1677.13881053551
"422","NY","DC","Empire","Breeze",21,18,2019-04-13,"2019-04-13-DC-NY","Empire","Breeze","regular",1548.5987149452,1599.00840448974,1566.05167826211,1581.55544117282
"423","ATX","DAL","Sol","Legion",19,17,2019-04-13,"2019-04-13-DAL-AUS","Sol","Legion","regular",1316.6279504329,1781.90049669042,1351.84671038317,1746.68173674014
"419","IND","MAD","AlleyCats","Radicals",20,22,2019-04-14,"2019-04-14-MAD-IND","Radicals","AlleyCats","regular",1586.03959979868,1838.7158884795,1575.64810336222,1849.10738491597
"411","OAK","SD","Spiders","Growlers",16,21,2019-04-20,"2019-04-20-SD-SJ","Growlers","Spiders","regular",1458.77467959384,1522.79810873809,1429.60222796694,1551.97056036499
"412","MAD","PIT","Radicals","Thunderbirds",26,17,2019-04-20,"2019-04-20-PIT-MAD","Radicals","Thunderbirds","regular",1849.10738491597,1331.83597604433,1850.6087738972,1330.3345870631
"413","DC","PHI","Breeze","Phoenix",20,18,2019-04-20,"2019-04-20-PHI-DC","Breeze","Phoenix","regular",1581.55544117282,1239.57032779618,1583.55375130676,1237.57201766224
"414","SEA","LA","Cascades","Aviators",20,24,2019-04-20,"2019-04-20-LA-SEA","Aviators","Cascades","regular",1459.56426406724,1626.40886990478,1439.39819749786,1646.57493647417
"415","IND","DET","AlleyCats","Mechanix",26,22,2019-04-20,"2019-04-20-DET-IND","AlleyCats","Mechanix","regular",1575.64810336222,943.344041819267,1576.17519173314,942.816953448344
"416","MIN","CHI","Wind Chill","Union",25,26,2019-04-20,"2019-04-20-CHI-MIN","Union","Wind Chill","regular",1552.86738044668,1281.41844190221,1536.95251787328,1297.33330447561
"417","DAL","ATX","Legion","Sol",21,17,2019-04-20,"2019-04-20-AUS-DAL","Legion","Sol","regular",1746.68173674014,1351.84671038317,1748.84018177262,1349.6882653507
"418","TB","ATL","Cannons","Hustle",17,14,2019-04-20,"2019-04-20-ATL-TB","Cannons","Hustle","regular",1415.75516871949,1414.31853763869,1429.98901229044,1400.08469406774
"410","SD","SEA","Growlers","Cascades",20,18,2019-04-26,"2019-04-26-SEA-SD","Growlers","Cascades","regular",1551.97056036499,1439.39819749786,1558.80168896447,1432.56706889837
"404","OTT","TOR","Outlaws","Rush",13,19,2019-04-27,"2019-04-27-TOR-OTT","Rush","Outlaws","regular",1243.60855607186,1814.62736847773,1238.98057537217,1819.25534917742
"405","LA","SEA","Aviators","Cascades",25,19,2019-04-27,"2019-04-27-SEA-LA","Aviators","Cascades","regular",1646.57493647417,1432.56706889837,1653.7745337643,1425.36747160824
"406","ATL","CAR","Hustle","Flyers",15,21,2019-04-27,"2019-04-27-RAL-ATL","Flyers","Hustle","regular",1400.08469406774,1677.13881053551,1383.24916268899,1693.97434191426
"407","MIN","PIT","Wind Chill","Thunderbirds",25,22,2019-04-27,"2019-04-27-PIT-MIN","Wind Chill","Thunderbirds","regular",1536.95251787328,1330.3345870631,1542.28761661094,1324.99948832545
"408","PHI","NY","Phoenix","Empire",16,25,2019-04-27,"2019-04-27-NY-PHI","Empire","Phoenix","regular",1237.57201766224,1566.05167826211,1221.26032247684,1582.36337344752
"409","DET","IND","Mechanix","AlleyCats",16,19,2019-04-27,"2019-04-27-IND-DET","AlleyCats","Mechanix","regular",942.816953448344,1576.17519173314,940.382172061581,1578.6099731199
"403","NY","MTL","Empire","Royal",23,19,2019-04-28,"2019-04-28-MTL-NY","Empire","Royal","regular",1582.36337344752,1327.8931563767,1587.14611606322,1323.110413761
"396","SEA","SD","Cascades","Growlers",25,21,2019-05-04,"2019-05-04-SD-SEA","Cascades","Growlers","regular",1425.36747160824,1558.80168896447,1452.23336372294,1531.93579684977
"397","DC","OTT","Breeze","Outlaws",24,15,2019-05-04,"2019-05-04-OTT-DC","Breeze","Outlaws","regular",1583.55375130676,1238.98057537217,1587.68048662888,1234.85384005005
"398","TOR","MTL","Rush","Royal",21,16,2019-05-04,"2019-05-04-MTL-TOR","Rush","Royal","regular",1819.25534917742,1323.110413761,1820.57994102348,1321.78582191493
"399","CHI","MIN","Union","Wind Chill",23,17,2019-05-04,"2019-05-04-MIN-CHI","Union","Wind Chill","regular",1297.33330447561,1542.28761661094,1340.91041250045,1498.71050858609
"400","OAK","LA","Spiders","Aviators",16,25,2019-05-04,"2019-05-04-LA-SJ","Aviators","Spiders","regular",1429.60222796694,1653.7745337643,1405.54988802375,1677.82687370748
"401","PIT","IND","Thunderbirds","AlleyCats",16,19,2019-05-04,"2019-05-04-IND-PIT","AlleyCats","Thunderbirds","regular",1324.99948832545,1578.6099731199,1311.9306863172,1591.67877512815
"402","ATL","ATX","Hustle","Sol",23,19,2019-05-04,"2019-05-04-AUS-ATL","Hustle","Sol","regular",1383.24916268899,1349.6882653507,1397.66662569826,1335.27080234142
"393","PHI","OTT","Phoenix","Outlaws",21,16,2019-05-05,"2019-05-05-OTT-PHI","Phoenix","Outlaws","regular",1221.26032247684,1234.85384005005,1240.81891590668,1215.29524662021
"394","DET","MIN","Mechanix","Wind Chill",22,31,2019-05-05,"2019-05-05-MIN-DET","Wind Chill","Mechanix","regular",940.382172061581,1498.71050858609,934.561290172863,1504.53139047481
"395","CAR","ATX","Flyers","Sol",23,18,2019-05-05,"2019-05-05-AUS-RAL","Flyers","Sol","regular",1693.97434191426,1335.27080234142,1696.93558243526,1332.30956182042
"384","OAK","SEA","Spiders","Cascades",24,19,2019-05-11,"2019-05-11-SEA-SJ","Spiders","Cascades","regular",1405.54988802375,1452.23336372294,1427.79487242352,1429.98837932317
"385","LA","SD","Aviators","Growlers",21,27,2019-05-11,"2019-05-11-SD-LA","Growlers","Aviators","regular",1677.82687370748,1531.93579684977,1635.57716239691,1574.18550816035
"386","TB","CAR","Cannons","Flyers",19,24,2019-05-11,"2019-05-11-RAL-TB","Flyers","Cannons","regular",1429.98901229044,1696.93558243526,1413.89580165758,1713.02879306812
"387","TOR","OTT","Rush","Outlaws",25,24,2019-05-11,"2019-05-11-OTT-TOR","Rush","Outlaws","regular",1820.57994102348,1215.29524662021,1820.84695947932,1215.02822816437
"388","MAD","MIN","Radicals","Wind Chill",19,20,2019-05-11,"2019-05-11-MIN-MAD","Wind Chill","Radicals","regular",1850.6087738972,1504.53139047481,1834.55151733801,1520.588647034
"389","NY","DC","Empire","Breeze",26,25,2019-05-11,"2019-05-11-DC-NY","Empire","Breeze","regular",1587.14611606322,1587.68048662888,1594.32110374824,1580.50549894386
"390","ATX","DAL","Sol","Legion",21,25,2019-05-11,"2019-05-11-DAL-AUS","Legion","Sol","regular",1332.30956182042,1748.84018177262,1324.4600228547,1756.68972073833
"391","PIT","CHI","Thunderbirds","Union",21,18,2019-05-11,"2019-05-11-CHI-PIT","Thunderbirds","Union","regular",1311.9306863172,1340.91041250045,1328.01350362559,1324.82759519206
"392","IND","ATL","AlleyCats","Hustle",22,27,2019-05-11,"2019-05-11-ATL-IND","Hustle","AlleyCats","regular",1591.67877512815,1397.66662569826,1551.63363827837,1437.71176254804
"383","SD","OAK","Growlers","Spiders",32,20,2019-05-17,"2019-05-17-SJ-SD","Growlers","Spiders","regular",1574.18550816035,1427.79487242352,1587.67383853552,1414.30654204834
"375","NY","TOR","Empire","Rush",22,17,2019-05-18,"2019-05-18-TOR-NY","Empire","Rush","regular",1594.32110374824,1820.84695947932,1632.78640229523,1782.38166093233
"376","ATX","TB","Sol","Cannons",17,19,2019-05-18,"2019-05-18-TB-AUS","Cannons","Sol","regular",1324.4600228547,1413.89580165758,1307.56106971289,1430.7947547994
"377","LA","OAK","Aviators","Spiders",25,21,2019-05-18,"2019-05-18-SJ-LA","Aviators","Spiders","regular",1635.57716239691,1414.30654204834,1641.30463894357,1408.57906550169
"378","CHI","MAD","Union","Radicals",22,25,2019-05-18,"2019-05-18-MAD-CHI","Radicals","Union","regular",1324.82759519206,1834.55151733801,1320.41258716917,1838.96652536091
"379","MIN","IND","Wind Chill","AlleyCats",11,13,2019-05-18,"2019-05-18-IND-MIN","AlleyCats","Wind Chill","regular",1520.588647034,1551.63363827837,1501.48006474859,1570.74222056378
"380","PIT","DET","Thunderbirds","Mechanix",24,11,2019-05-18,"2019-05-18-DET-PIT","Thunderbirds","Mechanix","regular",1328.01350362559,934.561290172863,1331.58134480863,930.993448989821
"381","OTT","DC","Outlaws","Breeze",22,21,2019-05-18,"2019-05-18-DC-OTT","Outlaws","Breeze","regular",1215.02822816437,1580.50549894386,1234.46088774447,1561.07283936376
"382","CAR","ATL","Flyers","Hustle",25,22,2019-05-18,"2019-05-18-ATL-RAL","Flyers","Hustle","regular",1713.02879306812,1437.71176254804,1716.70074521394,1434.03981040222
"372","PHI","TOR","Phoenix","Rush",18,16,2019-05-19,"2019-05-19-TOR-PHI","Phoenix","Rush","regular",1240.81891590668,1782.38166093233,1279.04432952078,1744.15624731823
"373","DAL","TB","Legion","Cannons",28,21,2019-05-19,"2019-05-19-TB-DAL","Legion","Cannons","regular",1756.68972073833,1430.7947547994,1760.83530264362,1426.64917289411
"374","MTL","DC","Royal","Breeze",19,20,2019-05-19,"2019-05-19-DC-MTL","Breeze","Royal","regular",1321.78582191493,1561.07283936376,1314.91181996882,1567.94684130988
"365","ATL","TB","Hustle","Cannons",23,14,2019-05-25,"2019-05-25-TB-ATL","Hustle","Cannons","regular",1434.03981040222,1426.64917289411,1457.10442350416,1403.58455979217
"366","NY","OTT","Empire","Outlaws",20,15,2019-05-25,"2019-05-25-OTT-NY","Empire","Outlaws","regular",1632.78640229523,1234.46088774447,1635.14107974685,1232.10621029285
"367","PHI","MTL","Phoenix","Royal",15,25,2019-05-25,"2019-05-25-MTL-PHI","Royal","Phoenix","regular",1279.04432952078,1314.91181996882,1237.71572218389,1356.2404273057
"368","PIT","MIN","Thunderbirds","Wind Chill",24,17,2019-05-25,"2019-05-25-MIN-PIT","Thunderbirds","Wind Chill","regular",1331.58134480863,1501.48006474859,1370.19166161279,1462.86974794444
"369","TOR","MAD","Rush","Radicals",22,15,2019-05-25,"2019-05-25-MAD-TOR","Rush","Radicals","regular",1744.15624731823,1838.96652536091,1774.80967858222,1808.31309409692
"370","CHI","IND","Union","AlleyCats",18,17,2019-05-25,"2019-05-25-IND-CHI","Union","AlleyCats","regular",1320.41258716917,1570.74222056378,1336.12065440172,1555.03415333123
"371","DAL","ATX","Legion","Sol",20,15,2019-05-25,"2019-05-25-AUS-DAL","Legion","Sol","regular",1760.83530264362,1307.56106971289,1762.54208603291,1305.85428632361
"363","DC","MTL","Breeze","Royal",27,17,2019-05-26,"2019-05-26-MTL-DC","Breeze","Royal","regular",1567.94684130988,1356.2404273057,1576.92839618472,1347.25887243086
"364","DET","MAD","Mechanix","Radicals",14,16,2019-05-26,"2019-05-26-MAD-DET","Radicals","Mechanix","regular",930.993448989821,1808.31309409692,930.419251499581,1808.88729158716
"355","SEA","OAK","Cascades","Spiders",22,25,2019-06-01,"2019-06-01-SJ-SEA","Spiders","Cascades","regular",1429.98837932317,1408.57906550169,1403.66231624753,1434.90512857733
"356","LA","SD","Aviators","Growlers",18,20,2019-06-01,"2019-06-01-SD-LA","Growlers","Aviators","regular",1641.30463894357,1587.67383853552,1619.50166205358,1609.47681542551
"357","DET","PIT","Mechanix","Thunderbirds",12,17,2019-06-01,"2019-06-01-PIT-DET","Thunderbirds","Mechanix","regular",930.419251499581,1370.19166161279,922.542015532607,1378.06889757976
"358","DC","NY","Breeze","Empire",19,20,2019-06-01,"2019-06-01-NY-DC","Empire","Breeze","regular",1576.92839618472,1635.14107974685,1565.50367817205,1646.56579775951
"359","OTT","MTL","Outlaws","Royal",19,21,2019-06-01,"2019-06-01-MTL-OTT","Royal","Outlaws","regular",1232.10621029285,1347.25887243086,1216.23596764691,1363.12911507681
"360","MAD","IND","Radicals","AlleyCats",15,18,2019-06-01,"2019-06-01-IND-MAD","AlleyCats","Radicals","regular",1808.88729158716,1555.03415333123,1777.19446374034,1586.72698117805
