"","team","date","elo","date_numeric"
"2434","Phoenix",2022-07-22,1352.20608441273,1121
"2435","Phoenix",2022-07-30,1365.04806768431,1129
"2436","Phoenix",2022-08-13,1360.86602836772,1143
"2437","Radicals",2022-05-07,1601.12220955606,1045
"2438","Radicals",2022-05-14,1608.38745852423,1052
"2439","Radicals",2022-05-21,1610.69353674167,1059
"2440","Radicals",2022-05-28,1584.14719938336,1066
"2441","Radicals",2022-06-03,1590.1210778845,1072
"2442","Radicals",2022-06-10,1583.06541958452,1079
"2443","Radicals",2022-06-18,1568.44475289514,1087
"2444","Radicals",2022-06-25,1548.31424153224,1094
"2445","Radicals",2022-07-10,1570.68878668814,1109
"2446","Radicals",2022-07-15,1546.22165518142,1114
"2447","Radicals",2022-07-16,1548.84935682725,1115
"2448","Radicals",2022-07-29,1518.87901249272,1128
"2449","Royal",2022-04-30,1505.11083681259,1038
"2450","Royal",2022-05-07,1516.90546343478,1045
"2451","Royal",2022-05-13,1523.00376227205,1051
"2452","Royal",2022-05-14,1508.07762459568,1052
"2453","Royal",2022-05-20,1463.41499190676,1058
"2454","Royal",2022-05-27,1451.56358693032,1065
"2455","Royal",2022-06-01,1467.70820547793,1070
"2456","Royal",2022-06-11,1454.51816433006,1080
"2457","Royal",2022-07-01,1450.36609899952,1100
"2458","Royal",2022-07-02,1425.05592891619,1101
"2459","Royal",2022-07-07,1394.09567419174,1106
"2460","Royal",2022-07-15,1373.40063165367,1114
"2461","Rush",2022-04-30,1512.11829334353,1038
"2462","Rush",2022-05-14,1516.91910784479,1052
"2463","Rush",2022-05-20,1479.4926227313,1058
"2464","Rush",2022-05-21,1473.11423204096,1059
"2465","Rush",2022-05-28,1464.69366457229,1066
"2466","Rush",2022-06-04,1444.90987551373,1073
"2467","Rush",2022-06-11,1458.0999166616,1080
"2468","Rush",2022-06-17,1430.38097328585,1086
"2469","Rush",2022-06-18,1422.09819032176,1087
"2470","Rush",2022-06-25,1433.35582913385,1094
"2471","Rush",2022-07-02,1441.37851192588,1101
"2472","Rush",2022-07-16,1418.30120154893,1115
"2473","Shred",2022-04-29,1425.38940693779,1037
"2474","Shred",2022-04-30,1455.36766136765,1038
"2475","Shred",2022-05-13,1466.5833873543,1051
"2476","Shred",2022-05-28,1458.40797596293,1066
"2477","Shred",2022-06-03,1472.54992830648,1072
"2478","Shred",2022-06-10,1438.65014441775,1079
"2479","Shred",2022-06-24,1481.49541232162,1093
"2480","Shred",2022-07-08,1489.82800027208,1107
"2481","Shred",2022-07-09,1523.32049288792,1108
"2482","Shred",2022-07-16,1542.51932455865,1115
"2483","Shred",2022-07-22,1551.47276244731,1121
"2484","Shred",2022-07-29,1558.91123660446,1128
"2485","Shred",2022-08-13,1588.02351133426,1143
"2486","Shred",2022-08-20,1564.2194009056,1150
"2487","Sol",2022-04-30,1428.51304555616,1038
"2488","Sol",2022-05-13,1474.40816528865,1051
"2489","Sol",2022-05-20,1472.12791744847,1058
"2490","Sol",2022-05-21,1460.89653678673,1059
"2491","Sol",2022-06-04,1481.2230856674,1073
"2492","Sol",2022-06-17,1472.88898762105,1086
"2493","Sol",2022-06-18,1487.50965431043,1087
"2494","Sol",2022-06-25,1513.58702720418,1094
"2495","Sol",2022-07-02,1558.70801456822,1101
"2496","Sol",2022-07-09,1567.29879193911,1108
"2497","Sol",2022-07-16,1577.71492317338,1115
"2498","Sol",2022-07-29,1582.63882428796,1128
"2499","Sol",2022-08-20,1579.00167704409,1150
"2500","Spiders",2022-05-07,1371.42657074679,1045
"2501","Spiders",2022-05-21,1343.30387151237,1059
"2502","Spiders",2022-06-03,1329.16191916883,1072
"2503","Spiders",2022-06-04,1317.04983915379,1073
"2504","Spiders",2022-06-11,1294.84072360165,1080
"2505","Spiders",2022-06-17,1303.88828969406,1086
"2506","Spiders",2022-06-25,1338.4150853514,1094
"2507","Spiders",2022-06-26,1392.01177056329,1095
"2508","Spiders",2022-07-16,1372.81293889256,1115
"2509","Spiders",2022-07-23,1393.50146115459,1122
"2510","Spiders",2022-07-29,1386.76674256211,1128
"2511","Spiders",2022-07-30,1381.80299309539,1129
"2512","Summit",2022-05-07,1420.78918612533,1045
"2513","Summit",2022-05-08,1433.34673016755,1046
"2514","Summit",2022-05-28,1441.52214155891,1066
"2515","Summit",2022-06-04,1453.63422157395,1073
"2516","Summit",2022-06-10,1487.53400546267,1079
"2517","Summit",2022-06-11,1509.74312101481,1080
"2518","Summit",2022-06-18,1520.32111901507,1087
"2519","Summit",2022-06-25,1554.58440453515,1094
"2520","Summit",2022-07-02,1572.13042959286,1101
"2521","Summit",2022-07-15,1561.34937242659,1114
"2522","Summit",2022-07-16,1590.9652469092,1115
"2523","Summit",2022-07-30,1596.67986979589,1129
"2524","Summit",2022-08-20,1620.48398022456,1150
"2525","Summit",2022-08-26,1572.49124328245,1156
"2526","Thunderbirds",2022-04-30,1310.85388625702,1038
"2527","Thunderbirds",2022-05-01,1303.16861373466,1039
"2528","Thunderbirds",2022-05-07,1300.56634728681,1045
"2529","Thunderbirds",2022-05-21,1274.70541630465,1059
"2530","Thunderbirds",2022-05-28,1306.06267682754,1066
"2531","Thunderbirds",2022-06-03,1300.08879832639,1072
"2532","Thunderbirds",2022-06-11,1296.09036453883,1080
"2533","Thunderbirds",2022-06-18,1297.4742501009,1087
"2534","Thunderbirds",2022-07-02,1289.76009373338,1101
"2535","Thunderbirds",2022-07-09,1291.16909385722,1108
"2536","Thunderbirds",2022-07-16,1286.97257959299,1115
"2537","Thunderbirds",2022-07-23,1271.85257367443,1122
"2538","Union",2022-05-01,1565.71273194757,1039
"2539","Union",2022-05-07,1591.33139377187,1045
"2540","Union",2022-06-04,1593.64711896355,1073
"2541","Union",2022-06-10,1600.70277726354,1079
"2542","Union",2022-06-17,1609.03687530989,1086
"2543","Union",2022-06-25,1616.45490782919,1094
"2544","Union",2022-07-01,1592.22031565883,1100
"2545","Union",2022-07-09,1600.98534546643,1108
"2546","Union",2022-07-16,1622.61948720231,1115
"2547","Union",2022-07-23,1637.73949312087,1122
"2548","Union",2022-07-29,1667.7098374554,1128
"2549","Union",2022-07-30,1667.99491169368,1129
"2550","Union",2022-08-21,1690.53148620463,1151
"2551","Union",2022-08-26,1738.52422314674,1156
"2552","Union",2022-08-27,1715.62550143786,1157
"2553","Wind Chill",2022-05-07,1543.86866794466,1045
"2554","Wind Chill",2022-05-14,1583.57850467347,1052
"2555","Wind Chill",2022-05-28,1610.12484203178,1066
"2556","Wind Chill",2022-06-04,1620.65665168739,1073
"2557","Wind Chill",2022-06-11,1624.65508547495,1080
"2558","Wind Chill",2022-06-25,1644.78559683785,1094
"2559","Wind Chill",2022-07-01,1669.02018900821,1100
"2560","Wind Chill",2022-07-02,1670.90780541723,1101
"2561","Wind Chill",2022-07-10,1648.53326026132,1109
"2562","Wind Chill",2022-07-16,1626.89911852544,1115
"2563","Wind Chill",2022-07-23,1641.64313856836,1122
"2564","Wind Chill",2022-07-31,1642.00312841282,1130
"2565","Wind Chill",2022-08-13,1646.4037582374,1143
"2566","Wind Chill",2022-08-21,1623.86718372645,1151
